X,Y,onspostcodenospaces,X,Y,objectid,pcd2,hospcode,hospname,postcode,obs1url,ind1url,ind1value,obs2url,ind2url,ind2value,obs3url,ind3url,ind3value,obs4url,ind4url,ind4value,regionname,regioncode,IMDRank
0.105388808,50.96576603,TN225AW,0.10539,50.96577,2300338,TN22 5AW,http://nhs.publishmydata.com/id/organisation/nacs/RXC18,Uckfield Hospital,TN22 5AW,http://nhs.publishmydata.com/data/metric/8139/year/2016/RXC18,http://nhs.publishmydata.com/data/metric/8139,8,http://nhs.publishmydata.com/data/metric/8121/year/2016/RXC18,http://nhs.publishmydata.com/data/metric/8121,89.2,http://nhs.publishmydata.com/data/metric/8150/year/2016/RXC18,http://nhs.publishmydata.com/data/metric/8150,8.54,http://nhs.publishmydata.com/data/metric/182/year/2016/RXC18,http://nhs.publishmydata.com/data/metric/182,54,South East,E15000008,25646
0.916239846,51.14148989,TN240LZ,0.91624,51.14149,2302982,TN24 0LZ,http://nhs.publishmydata.com/id/organisation/nacs/RVV01,William Harvey Hospital (Ashford),TN24 0LZ,http://nhs.publishmydata.com/data/metric/8139/year/2016/RVV01,http://nhs.publishmydata.com/data/metric/8139,7,http://nhs.publishmydata.com/data/metric/8121/year/2016/RVV01,http://nhs.publishmydata.com/data/metric/8121,88,http://nhs.publishmydata.com/data/metric/8150/year/2016/RVV01,http://nhs.publishmydata.com/data/metric/8150,-7.42,http://nhs.publishmydata.com/data/metric/182/year/2016/RVV01,http://nhs.publishmydata.com/data/metric/182,60,South East,E15000008,24649
0.307289322,51.14914717,TN24QJ,0.30729,51.14915,2297421,TN2  4QJ,http://nhs.publishmydata.com/id/organisation/nacs/RWFTW,Tunbridge Wells Hospital at Pembury,TN2 4QJ,http://nhs.publishmydata.com/data/metric/8139/year/2016/RWFTW,http://nhs.publishmydata.com/data/metric/8139,4,http://nhs.publishmydata.com/data/metric/8121/year/2016/RWFTW,http://nhs.publishmydata.com/data/metric/8121,87.7,http://nhs.publishmydata.com/data/metric/8150/year/2016/RWFTW,http://nhs.publishmydata.com/data/metric/8150,-10.07,http://nhs.publishmydata.com/data/metric/182/year/2016/RWFTW,http://nhs.publishmydata.com/data/metric/182,75,South East,E15000008,30052
0.567299258,50.88516288,TN377RD,0.5673,50.88516,2312213,TN37 7RD,http://nhs.publishmydata.com/id/organisation/nacs/RXC01,Conquest Hospital,TN37 7RD,http://nhs.publishmydata.com/data/metric/8139/year/2016/RXC01,http://nhs.publishmydata.com/data/metric/8139,8,http://nhs.publishmydata.com/data/metric/8121/year/2016/RXC01,http://nhs.publishmydata.com/data/metric/8121,89.2,http://nhs.publishmydata.com/data/metric/8150/year/2016/RXC01,http://nhs.publishmydata.com/data/metric/8150,8.54,http://nhs.publishmydata.com/data/metric/182/year/2016/RXC01,http://nhs.publishmydata.com/data/metric/182,54,South East,E15000008,20942
0.475526652,50.85070122,TN402DZ,0.47553,50.8507,2315531,TN40 2DZ,http://nhs.publishmydata.com/id/organisation/nacs/RXC03,Bexhill Hospital,TN40 2DZ,http://nhs.publishmydata.com/data/metric/8139/year/2016/RXC03,http://nhs.publishmydata.com/data/metric/8139,8,http://nhs.publishmydata.com/data/metric/8121/year/2016/RXC03,http://nhs.publishmydata.com/data/metric/8121,89.2,http://nhs.publishmydata.com/data/metric/8150/year/2016/RXC03,http://nhs.publishmydata.com/data/metric/8150,8.54,http://nhs.publishmydata.com/data/metric/182/year/2016/RXC03,http://nhs.publishmydata.com/data/metric/182,54,South East,E15000008,22316
0.159140627,51.05201405,TN61HG,0.15914,51.05201,2316583,TN6  1HG,http://nhs.publishmydata.com/id/organisation/nacs/RWF08,Crowborough War Memorial Hospital,TN6 1HG,http://nhs.publishmydata.com/data/metric/8139/year/2016/RWF08,http://nhs.publishmydata.com/data/metric/8139,8,http://nhs.publishmydata.com/data/metric/8121/year/2016/RWF08,http://nhs.publishmydata.com/data/metric/8121,89.2,http://nhs.publishmydata.com/data/metric/8150/year/2016/RWF08,http://nhs.publishmydata.com/data/metric/8150,8.54,http://nhs.publishmydata.com/data/metric/182/year/2016/RWF08,http://nhs.publishmydata.com/data/metric/182,54,South East,E15000008,21246
-3.612269993,50.53934686,TQ122TS,-3.61227,50.53935,2321934,TQ12 2TS,http://nhs.publishmydata.com/id/organisation/nacs/RA957,Newton Abbot Community Hospital - Torbay and South Devon NHS Foundation Trust,TQ12 2TS,http://nhs.publishmydata.com/data/metric/8139/year/2016/RA957,http://nhs.publishmydata.com/data/metric/8139,2,http://nhs.publishmydata.com/data/metric/8121/year/2016/RA957,http://nhs.publishmydata.com/data/metric/8121,88.3,http://nhs.publishmydata.com/data/metric/8150/year/2016/RA957,http://nhs.publishmydata.com/data/metric/8150,-6.84,http://nhs.publishmydata.com/data/metric/182/year/2016/RA957,http://nhs.publishmydata.com/data/metric/182,79,South West,E15000009,20765
-3.511172692,50.54835665,TQ149BQ,-3.51117,50.54836,2325293,TQ14 9BQ,http://nhs.publishmydata.com/id/organisation/nacs/RA959,Teignmouth Hospital,TQ14 9BQ,http://nhs.publishmydata.com/data/metric/8139/year/2016/RA959,http://nhs.publishmydata.com/data/metric/8139,2,http://nhs.publishmydata.com/data/metric/8121/year/2016/RA959,http://nhs.publishmydata.com/data/metric/8121,88.3,http://nhs.publishmydata.com/data/metric/8150/year/2016/RA959,http://nhs.publishmydata.com/data/metric/8150,-6.84,http://nhs.publishmydata.com/data/metric/182/year/2016/RA959,http://nhs.publishmydata.com/data/metric/182,79,South West,E15000009,6797
-3.553819233,50.48230256,TQ27AA,-3.55382,50.4823,2326264,TQ2  7AA,http://nhs.publishmydata.com/id/organisation/nacs/RA901,Torbay Hospital,TQ2 7AA,http://nhs.publishmydata.com/data/metric/8139/year/2016/RA901,http://nhs.publishmydata.com/data/metric/8139,2,http://nhs.publishmydata.com/data/metric/8121/year/2016/RA901,http://nhs.publishmydata.com/data/metric/8121,88.3,http://nhs.publishmydata.com/data/metric/8150/year/2016/RA901,http://nhs.publishmydata.com/data/metric/8150,-6.84,http://nhs.publishmydata.com/data/metric/182/year/2016/RA901,http://nhs.publishmydata.com/data/metric/182,79,South West,E15000009,24791
-3.568815999,50.43712287,TQ33AG,-3.56882,50.43712,2327411,TQ3  3AG,http://nhs.publishmydata.com/id/organisation/nacs/RA958,Paignton Hospital - Torbay and South Devon NHS Foundation Trust,TQ3 3AG,http://nhs.publishmydata.com/data/metric/8139/year/2016/RA958,http://nhs.publishmydata.com/data/metric/8139,2,http://nhs.publishmydata.com/data/metric/8121/year/2016/RA958,http://nhs.publishmydata.com/data/metric/8121,88.3,http://nhs.publishmydata.com/data/metric/8150/year/2016/RA958,http://nhs.publishmydata.com/data/metric/8150,-6.84,http://nhs.publishmydata.com/data/metric/182/year/2016/RA958,http://nhs.publishmydata.com/data/metric/182,79,South West,E15000009,219
-3.513837959,50.38942768,TQ59HW,-3.51384,50.38943,2329258,TQ5  9HW,http://nhs.publishmydata.com/id/organisation/nacs/RA954,Brixham Hospital - Torbay and South Devon NHS Foundation Trust,TQ5 9HW,http://nhs.publishmydata.com/data/metric/8139/year/2016/RA954,http://nhs.publishmydata.com/data/metric/8139,2,http://nhs.publishmydata.com/data/metric/8121/year/2016/RA954,http://nhs.publishmydata.com/data/metric/8121,88.3,http://nhs.publishmydata.com/data/metric/8150/year/2016/RA954,http://nhs.publishmydata.com/data/metric/8150,-6.84,http://nhs.publishmydata.com/data/metric/182/year/2016/RA954,http://nhs.publishmydata.com/data/metric/182,79,South West,E15000009,11356
-3.778848893,50.28869048,TQ71AT,-3.77885,50.28869,2330039,TQ7  1AT,http://nhs.publishmydata.com/id/organisation/nacs/RA9KG,South Hams (Kingsbridge) Hospital - Torbay and South Devon NHS Foundation Trust,TQ7 1AT,http://nhs.publishmydata.com/data/metric/8139/year/2016/RA9KG,http://nhs.publishmydata.com/data/metric/8139,2,http://nhs.publishmydata.com/data/metric/8121/year/2016/RA9KG,http://nhs.publishmydata.com/data/metric/8121,88.3,http://nhs.publishmydata.com/data/metric/8150/year/2016/RA9KG,http://nhs.publishmydata.com/data/metric/8150,-6.84,http://nhs.publishmydata.com/data/metric/182/year/2016/RA9KG,http://nhs.publishmydata.com/data/metric/182,79,South West,E15000009,20842
-3.684208544,50.43275707,TQ95GH,-3.68421,50.43276,2331391,TQ9  5GH,http://nhs.publishmydata.com/id/organisation/nacs/RA979,Totnes Hospital - Torbay and South Devon NHS Foundation Trust,TQ9 5GH,http://nhs.publishmydata.com/data/metric/8139/year/2016/RA979,http://nhs.publishmydata.com/data/metric/8139,2,http://nhs.publishmydata.com/data/metric/8121/year/2016/RA979,http://nhs.publishmydata.com/data/metric/8121,88.3,http://nhs.publishmydata.com/data/metric/8150/year/2016/RA979,http://nhs.publishmydata.com/data/metric/8150,-6.84,http://nhs.publishmydata.com/data/metric/182/year/2016/RA979,http://nhs.publishmydata.com/data/metric/182,79,South West,E15000009,12868
-5.094309327,50.26654677,TR13LQ,-5.09431,50.26655,2333331,TR1  3LQ,http://nhs.publishmydata.com/id/organisation/nacs/REF12,Royal Cornwall Hospital (Treliske),TR1 3LQ,http://nhs.publishmydata.com/data/metric/8139/year/2016/REF12,http://nhs.publishmydata.com/data/metric/8139,3,http://nhs.publishmydata.com/data/metric/8121/year/2016/REF12,http://nhs.publishmydata.com/data/metric/8121,81.6,http://nhs.publishmydata.com/data/metric/8150/year/2016/REF12,http://nhs.publishmydata.com/data/metric/8150,-19.85,http://nhs.publishmydata.com/data/metric/182/year/2016/REF12,http://nhs.publishmydata.com/data/metric/182,50,South West,E15000009,23781
-5.543030673,50.12204649,TR182PF,-5.54303,50.12205,2339793,TR18 2PF,http://nhs.publishmydata.com/id/organisation/nacs/REF01,West Cornwall Hospital (Penzance),TR18 2PF,http://nhs.publishmydata.com/data/metric/8139/year/2016/REF01,http://nhs.publishmydata.com/data/metric/8139,3,http://nhs.publishmydata.com/data/metric/8121/year/2016/REF01,http://nhs.publishmydata.com/data/metric/8121,81.6,http://nhs.publishmydata.com/data/metric/8150/year/2016/REF01,http://nhs.publishmydata.com/data/metric/8150,-19.85,http://nhs.publishmydata.com/data/metric/182/year/2016/REF01,http://nhs.publishmydata.com/data/metric/182,50,South West,E15000009,2147
-5.424474807,50.18034234,TR274JA,-5.42447,50.18034,2343448,TR27 4JA,http://nhs.publishmydata.com/id/organisation/nacs/REF02,St Michael's Hospital,TR27 4JA,http://nhs.publishmydata.com/data/metric/8139/year/2016/REF02,http://nhs.publishmydata.com/data/metric/8139,3,http://nhs.publishmydata.com/data/metric/8121/year/2016/REF02,http://nhs.publishmydata.com/data/metric/8121,81.6,http://nhs.publishmydata.com/data/metric/8150/year/2016/REF02,http://nhs.publishmydata.com/data/metric/8150,-19.85,http://nhs.publishmydata.com/data/metric/182/year/2016/REF02,http://nhs.publishmydata.com/data/metric/182,50,South West,E15000009,18873
-0.936373116,54.56527927,TS122FF,-0.93637,54.56528,2350654,TS12 2FF,http://nhs.publishmydata.com/id/organisation/nacs/RTR03,East Cleveland Hospital,TS12 2FF,http://nhs.publishmydata.com/data/metric/8139/year/2016/RTR03,http://nhs.publishmydata.com/data/metric/8139,0,http://nhs.publishmydata.com/data/metric/8121/year/2016/RTR03,http://nhs.publishmydata.com/data/metric/8121,95.7,http://nhs.publishmydata.com/data/metric/8150/year/2016/RTR03,http://nhs.publishmydata.com/data/metric/8150,-16.96,http://nhs.publishmydata.com/data/metric/182/year/2016/RTR03,http://nhs.publishmydata.com/data/metric/182,72,North East,E15000001,16509
-1.05217767,54.53884818,TS146HZ,-1.05218,54.53885,2351670,TS14 6HZ,http://nhs.publishmydata.com/id/organisation/nacs/RTRAQ,Guisborough General Hospital,TS14 6HZ,http://nhs.publishmydata.com/data/metric/8139/year/2016/RTRAQ,http://nhs.publishmydata.com/data/metric/8139,0,http://nhs.publishmydata.com/data/metric/8121/year/2016/RTRAQ,http://nhs.publishmydata.com/data/metric/8121,95.7,http://nhs.publishmydata.com/data/metric/8150/year/2016/RTRAQ,http://nhs.publishmydata.com/data/metric/8150,-16.96,http://nhs.publishmydata.com/data/metric/182/year/2016/RTRAQ,http://nhs.publishmydata.com/data/metric/182,72,North East,E15000001,8097
-1.347593601,54.58286866,TS198PE,-1.34759,54.58287,2356743,TS19 8PE,http://nhs.publishmydata.com/id/organisation/nacs/RVWAE,University Hospital Of North Tees,TS19 8PE,http://nhs.publishmydata.com/data/metric/8139/year/2016/RVWAE,http://nhs.publishmydata.com/data/metric/8139,5,http://nhs.publishmydata.com/data/metric/8121/year/2016/RVWAE,http://nhs.publishmydata.com/data/metric/8121,94.1,http://nhs.publishmydata.com/data/metric/8150/year/2016/RVWAE,http://nhs.publishmydata.com/data/metric/8150,6.39,http://nhs.publishmydata.com/data/metric/182/year/2016/RVWAE,http://nhs.publishmydata.com/data/metric/182,62,North East,E15000001,11028
-1.448504172,54.66189577,TS213EE,-1.4485,54.6619,2358421,TS21 3EE,http://nhs.publishmydata.com/id/organisation/nacs/RXPCL,Sedgefield Community Hospital,TS21 3EE,http://nhs.publishmydata.com/data/metric/8139/year/2016/RXPCL,http://nhs.publishmydata.com/data/metric/8139,7,http://nhs.publishmydata.com/data/metric/8121/year/2016/RXPCL,http://nhs.publishmydata.com/data/metric/8121,93.8,http://nhs.publishmydata.com/data/metric/8150/year/2016/RXPCL,http://nhs.publishmydata.com/data/metric/8150,8.65,http://nhs.publishmydata.com/data/metric/182/year/2016/RXPCL,http://nhs.publishmydata.com/data/metric/182,61,North East,E15000001,24982
-1.227851068,54.70240848,TS249AH,-1.22785,54.70241,2360801,TS24 9AH,http://nhs.publishmydata.com/id/organisation/nacs/RVWAA,University Hospital Of Hartlepool,TS24 9AH,http://nhs.publishmydata.com/data/metric/8139/year/2016/RVWAA,http://nhs.publishmydata.com/data/metric/8139,5,http://nhs.publishmydata.com/data/metric/8121/year/2016/RVWAA,http://nhs.publishmydata.com/data/metric/8121,94.1,http://nhs.publishmydata.com/data/metric/8150/year/2016/RVWAA,http://nhs.publishmydata.com/data/metric/8150,6.39,http://nhs.publishmydata.com/data/metric/182/year/2016/RVWAA,http://nhs.publishmydata.com/data/metric/182,62,North East,E15000001,3264
-1.214819471,54.55176801,TS43BW,-1.21482,54.55177,2365254,TS4  3BW,http://nhs.publishmydata.com/id/organisation/nacs/RTRAT,The James Cook University Hospital,TS4 3BW,http://nhs.publishmydata.com/data/metric/8139/year/2016/RTRAT,http://nhs.publishmydata.com/data/metric/8139,0,http://nhs.publishmydata.com/data/metric/8121/year/2016/RTRAT,http://nhs.publishmydata.com/data/metric/8121,95.7,http://nhs.publishmydata.com/data/metric/8150/year/2016/RTRAT,http://nhs.publishmydata.com/data/metric/8150,-16.96,http://nhs.publishmydata.com/data/metric/182/year/2016/RTRAT,http://nhs.publishmydata.com/data/metric/182,72,North East,E15000001,2284
-0.47279225,51.44402181,TW153AA,-0.47279,51.44402,2376567,TW15 3AA,http://nhs.publishmydata.com/id/organisation/nacs/RTK02,Ashford Hospital,TW15 3AA,http://nhs.publishmydata.com/data/metric/8139/year/2016/RTK02,http://nhs.publishmydata.com/data/metric/8139,10,http://nhs.publishmydata.com/data/metric/8121/year/2016/RTK02,http://nhs.publishmydata.com/data/metric/8121,86.9,http://nhs.publishmydata.com/data/metric/8150/year/2016/RTK02,http://nhs.publishmydata.com/data/metric/8150,-0.95,http://nhs.publishmydata.com/data/metric/182/year/2016/RTK02,http://nhs.publishmydata.com/data/metric/182,65,South East,E15000008,21535
-0.46115463,51.52607789,UB83NN,-0.46115,51.52608,2399508,UB8  3NN,http://nhs.publishmydata.com/id/organisation/nacs/RAS01,Hillingdon Hospital,UB8 3NN,http://nhs.publishmydata.com/data/metric/8139/year/2016/RAS01,http://nhs.publishmydata.com/data/metric/8139,4,http://nhs.publishmydata.com/data/metric/8121/year/2016/RAS01,http://nhs.publishmydata.com/data/metric/8121,92.4,http://nhs.publishmydata.com/data/metric/8150/year/2016/RAS01,http://nhs.publishmydata.com/data/metric/8150,-6.1,http://nhs.publishmydata.com/data/metric/182/year/2016/RAS01,http://nhs.publishmydata.com/data/metric/182,66,London,E15000007,19739
-0.234697403,51.51742159,W120HS,-0.2347,51.51742,2403437,W12  0HS,http://nhs.publishmydata.com/id/organisation/nacs/RYJ03,Hammersmith Hospital,W12 0HS,http://nhs.publishmydata.com/data/metric/8139/year/2016/RYJ03,http://nhs.publishmydata.com/data/metric/8139,6,http://nhs.publishmydata.com/data/metric/8121/year/2016/RYJ03,http://nhs.publishmydata.com/data/metric/8121,89.9,http://nhs.publishmydata.com/data/metric/8150/year/2016/RYJ03,http://nhs.publishmydata.com/data/metric/8150,-94.91,http://nhs.publishmydata.com/data/metric/182/year/2016/RYJ03,http://nhs.publishmydata.com/data/metric/182,68,London,E15000007,2864
-0.234697403,51.51742159,W120HS,-0.2347,51.51742,2403437,W12  0HS,http://nhs.publishmydata.com/id/organisation/nacs/RYJ04,Queen Charlotte's Hospital,W12 0HS,http://nhs.publishmydata.com/data/metric/8139/year/2016/RYJ04,http://nhs.publishmydata.com/data/metric/8139,6,http://nhs.publishmydata.com/data/metric/8121/year/2016/RYJ04,http://nhs.publishmydata.com/data/metric/8121,89.9,http://nhs.publishmydata.com/data/metric/8150/year/2016/RYJ04,http://nhs.publishmydata.com/data/metric/8150,-94.91,http://nhs.publishmydata.com/data/metric/182/year/2016/RYJ04,http://nhs.publishmydata.com/data/metric/182,68,London,E15000007,2864
-0.149743074,51.51958357,W1G8PH,-0.14974,51.51958,2413215,W1G  8PH,http://nhs.publishmydata.com/id/organisation/nacs/RRV30,University College Hospital at Westmoreland Street,W1G 8PH,http://nhs.publishmydata.com/data/metric/8139/year/2016/RRV30,http://nhs.publishmydata.com/data/metric/8139,4,http://nhs.publishmydata.com/data/metric/8121/year/2016/RRV30,http://nhs.publishmydata.com/data/metric/8121,90.6,http://nhs.publishmydata.com/data/metric/8150/year/2016/RRV30,http://nhs.publishmydata.com/data/metric/8150,7.34,http://nhs.publishmydata.com/data/metric/182/year/2016/RRV30,http://nhs.publishmydata.com/data/metric/182,82,London,E15000007,23040
-0.152902426,51.52236714,W1U5NY,-0.1529,51.52237,2422995,W1U  5NY,http://nhs.publishmydata.com/id/organisation/nacs/RRV92,Uclh Outreach: The Princess Grace Hospital,W1U 5NY,http://nhs.publishmydata.com/data/metric/8139/year/2016/RRV92,http://nhs.publishmydata.com/data/metric/8139,4,http://nhs.publishmydata.com/data/metric/8121/year/2016/RRV92,http://nhs.publishmydata.com/data/metric/8121,90.6,http://nhs.publishmydata.com/data/metric/8150/year/2016/RRV92,http://nhs.publishmydata.com/data/metric/8150,7.34,http://nhs.publishmydata.com/data/metric/182/year/2016/RRV92,http://nhs.publishmydata.com/data/metric/182,82,London,E15000007,18584
-0.173544641,51.51697102,W21NY,-0.17354,51.51697,2427040,W2   1NY,http://nhs.publishmydata.com/id/organisation/nacs/RYJ01,St Mary's Hospital (HQ),W2 1NY,http://nhs.publishmydata.com/data/metric/8139/year/2016/RYJ01,http://nhs.publishmydata.com/data/metric/8139,6,http://nhs.publishmydata.com/data/metric/8121/year/2016/RYJ01,http://nhs.publishmydata.com/data/metric/8121,89.9,http://nhs.publishmydata.com/data/metric/8150/year/2016/RYJ01,http://nhs.publishmydata.com/data/metric/8150,-94.91,http://nhs.publishmydata.com/data/metric/182/year/2016/RYJ01,http://nhs.publishmydata.com/data/metric/182,68,London,E15000007,6674
-0.219911887,51.4870459,W68RF,-0.21991,51.48705,2436229,W6   8RF,http://nhs.publishmydata.com/id/organisation/nacs/RYJ02,Charing Cross Hospital,W6 8RF,http://nhs.publishmydata.com/data/metric/8139/year/2016/RYJ02,http://nhs.publishmydata.com/data/metric/8139,6,http://nhs.publishmydata.com/data/metric/8121/year/2016/RYJ02,http://nhs.publishmydata.com/data/metric/8121,89.9,http://nhs.publishmydata.com/data/metric/8150/year/2016/RYJ02,http://nhs.publishmydata.com/data/metric/8150,-94.91,http://nhs.publishmydata.com/data/metric/182/year/2016/RYJ02,http://nhs.publishmydata.com/data/metric/182,68,London,E15000007,20325
-2.351629765,53.38477817,WA142RQ,-2.35163,53.38478,2446448,WA14 2RQ,http://nhs.publishmydata.com/id/organisation/nacs/RW3T1,Altrincham Hospital,WA14 2RQ,http://nhs.publishmydata.com/data/metric/8139/year/2016/RW3T1,http://nhs.publishmydata.com/data/metric/8139,5,http://nhs.publishmydata.com/data/metric/8121/year/2016/RW3T1,http://nhs.publishmydata.com/data/metric/8121,92.7,http://nhs.publishmydata.com/data/metric/8150/year/2016/RW3T1,http://nhs.publishmydata.com/data/metric/8150,91.98,http://nhs.publishmydata.com/data/metric/182/year/2016/RW3T1,http://nhs.publishmydata.com/data/metric/182,69,North West,E15000002,28076
-2.378513557,53.30204458,WA160BT,-2.37851,53.30204,2449546,WA16 0BT,http://nhs.publishmydata.com/id/organisation/nacs/RJN68,Knutsford and District Community Hospital,WA16 0BT,http://nhs.publishmydata.com/data/metric/8139/year/2016/RJN68,http://nhs.publishmydata.com/data/metric/8139,3,http://nhs.publishmydata.com/data/metric/8121/year/2016/RJN68,http://nhs.publishmydata.com/data/metric/8121,90.9,http://nhs.publishmydata.com/data/metric/8150/year/2016/RJN68,http://nhs.publishmydata.com/data/metric/8150,1.17,http://nhs.publishmydata.com/data/metric/182/year/2016/RJN68,http://nhs.publishmydata.com/data/metric/182,67,North West,E15000002,22237
-2.606861911,53.42953233,WA28WA,-2.60686,53.42953,2452129,WA2  8WA,http://nhs.publishmydata.com/id/organisation/nacs/RTV35,Hollins Park Hospital - HQ,WA2 8WA,http://nhs.publishmydata.com/data/metric/8139/year/2016/RTV35,http://nhs.publishmydata.com/data/metric/8139,3,http://nhs.publishmydata.com/data/metric/8121/year/2016/RTV35,http://nhs.publishmydata.com/data/metric/8121,100,http://nhs.publishmydata.com/data/metric/8150/year/2016/RTV35,http://nhs.publishmydata.com/data/metric/8150,-0.05,http://nhs.publishmydata.com/data/metric/182/year/2016/RTV35,http://nhs.publishmydata.com/data/metric/182,67,North West,E15000002,13829
-2.6107166,53.39398908,WA51QG,-2.61072,53.39399,2456661,WA5  1QG,http://nhs.publishmydata.com/id/organisation/nacs/RWWWH,Warrington Hospital,WA5 1QG,http://nhs.publishmydata.com/data/metric/8139/year/2016/RWWWH,http://nhs.publishmydata.com/data/metric/8139,6,http://nhs.publishmydata.com/data/metric/8121/year/2016/RWWWH,http://nhs.publishmydata.com/data/metric/8121,87.5,http://nhs.publishmydata.com/data/metric/8150/year/2016/RWWWH,http://nhs.publishmydata.com/data/metric/8150,-6.49,http://nhs.publishmydata.com/data/metric/182/year/2016/RWWWH,http://nhs.publishmydata.com/data/metric/182,54,North West,E15000002,5629
-2.694681817,53.32328155,WA72DA,-2.69468,53.32328,2459901,WA7  2DA,http://nhs.publishmydata.com/id/organisation/nacs/RWWHG,Halton General Hospital,WA7 2DA,http://nhs.publishmydata.com/data/metric/8139/year/2016/RWWHG,http://nhs.publishmydata.com/data/metric/8139,6,http://nhs.publishmydata.com/data/metric/8121/year/2016/RWWHG,http://nhs.publishmydata.com/data/metric/8121,87.5,http://nhs.publishmydata.com/data/metric/8150/year/2016/RWWHG,http://nhs.publishmydata.com/data/metric/8150,-6.49,http://nhs.publishmydata.com/data/metric/182/year/2016/RWWHG,http://nhs.publishmydata.com/data/metric/182,54,North West,E15000002,3543
-2.718900288,53.43954386,WA93DA,-2.7189,53.43954,2464192,WA9  3DA,http://nhs.publishmydata.com/id/organisation/nacs/RTVA7,Peasley Cross Hospital,WA9 3DA,http://nhs.publishmydata.com/data/metric/8139/year/2016/RTVA7,http://nhs.publishmydata.com/data/metric/8139,3,http://nhs.publishmydata.com/data/metric/8121/year/2016/RTVA7,http://nhs.publishmydata.com/data/metric/8121,100,http://nhs.publishmydata.com/data/metric/8150/year/2016/RTVA7,http://nhs.publishmydata.com/data/metric/8150,-0.05,http://nhs.publishmydata.com/data/metric/182/year/2016/RTVA7,http://nhs.publishmydata.com/data/metric/182,67,North West,E15000002,4564
-2.718900288,53.43954386,WA93DA,-2.7189,53.43954,2464192,WA9  3DA,http://nhs.publishmydata.com/id/organisation/nacs/RBN02,St Helens Hospital,WA9 3DA,http://nhs.publishmydata.com/data/metric/8139/year/2016/RBN02,http://nhs.publishmydata.com/data/metric/8139,4,http://nhs.publishmydata.com/data/metric/8121/year/2016/RBN02,http://nhs.publishmydata.com/data/metric/8121,87.4,http://nhs.publishmydata.com/data/metric/8150/year/2016/RBN02,http://nhs.publishmydata.com/data/metric/8150,-0.04,http://nhs.publishmydata.com/data/metric/182/year/2016/RBN02,http://nhs.publishmydata.com/data/metric/182,82,North West,E15000002,4564
-0.135384463,51.52316013,WC1E6JD,-0.13538,51.52316,2466354,WC1E 6JD,http://nhs.publishmydata.com/id/organisation/nacs/RRVRH,Hospital For Tropical Diseases,WC1E 6JD,http://nhs.publishmydata.com/data/metric/8139/year/2016/RRVRH,http://nhs.publishmydata.com/data/metric/8139,4,http://nhs.publishmydata.com/data/metric/8121/year/2016/RRVRH,http://nhs.publishmydata.com/data/metric/8121,90.6,http://nhs.publishmydata.com/data/metric/8150/year/2016/RRVRH,http://nhs.publishmydata.com/data/metric/8150,7.34,http://nhs.publishmydata.com/data/metric/182/year/2016/RRVRH,http://nhs.publishmydata.com/data/metric/182,82,London,E15000007,13893
-0.121975537,51.52217288,WC1N3BG,-0.12198,51.52217,2467625,WC1N 3BG,http://nhs.publishmydata.com/id/organisation/nacs/RRVNQ,"National Hospital For Neurology and Neurosurgery, Queen Square",WC1N 3BG,http://nhs.publishmydata.com/data/metric/8139/year/2016/RRVNQ,http://nhs.publishmydata.com/data/metric/8139,4,http://nhs.publishmydata.com/data/metric/8121/year/2016/RRVNQ,http://nhs.publishmydata.com/data/metric/8121,90.6,http://nhs.publishmydata.com/data/metric/8150/year/2016/RRVNQ,http://nhs.publishmydata.com/data/metric/8150,7.34,http://nhs.publishmydata.com/data/metric/182/year/2016/RRVNQ,http://nhs.publishmydata.com/data/metric/182,82,London,E15000007,16853
-0.121373486,51.52174058,WC1N3HR,-0.12137,51.52174,2467678,WC1N 3HR,http://nhs.publishmydata.com/id/organisation/nacs/RRV60,The Royal London Hospital For Integrated Medicine,WC1N 3HR,http://nhs.publishmydata.com/data/metric/8139/year/2016/RRV60,http://nhs.publishmydata.com/data/metric/8139,4,http://nhs.publishmydata.com/data/metric/8121/year/2016/RRV60,http://nhs.publishmydata.com/data/metric/8121,90.6,http://nhs.publishmydata.com/data/metric/8150/year/2016/RRV60,http://nhs.publishmydata.com/data/metric/8150,7.34,http://nhs.publishmydata.com/data/metric/182/year/2016/RRV60,http://nhs.publishmydata.com/data/metric/182,82,London,E15000007,16853
-0.119163018,51.52920512,WC1X8DA,-0.11916,51.52921,2468715,WC1X 8DA,http://nhs.publishmydata.com/id/organisation/nacs/RRVRN,"Royal National Throat, Nose and Ear Hospital",WC1X 8DA,http://nhs.publishmydata.com/data/metric/8139/year/2016/RRVRN,http://nhs.publishmydata.com/data/metric/8139,4,http://nhs.publishmydata.com/data/metric/8121/year/2016/RRVRN,http://nhs.publishmydata.com/data/metric/8121,90.6,http://nhs.publishmydata.com/data/metric/8150/year/2016/RRVRN,http://nhs.publishmydata.com/data/metric/8150,7.34,http://nhs.publishmydata.com/data/metric/182/year/2016/RRVRN,http://nhs.publishmydata.com/data/metric/182,82,London,E15000007,3200
